size,threads,runtime,energy
500,2,0.0350463,0.7572
500,2,0.0350313,0.757078
500,2,0.0350285,0.760557
500,2,0.0350279,0.75952
500,2,0.0350286,0.765439
500,2,0.0350494,0.754942
500,2,0.0350335,0.763121
500,2,0.0350361,0.757627
500,2,0.0350343,0.75659
500,2,0.0350314,0.762083
500,2,0.0350364,0.756285
500,2,0.0350301,0.762632
500,2,0.0350445,0.758849
500,2,0.0350468,0.75781
500,2,0.0350996,0.91992
500,2,0.0351263,0.911985
500,2,0.035159,0.95532
500,2,0.0350676,0.764097
500,2,0.0350504,0.765684
500,2,0.0350304,0.763426
500,2,0.0350354,0.763181
500,2,0.0350339,0.759276
500,2,0.035032,0.762205
500,2,0.0350338,0.782591
500,2,0.0350264,0.760618
500,2,0.035033,0.763364
500,2,0.0350302,0.760802
500,2,0.0350319,0.76312
500,2,0.0350273,0.762877
500,2,0.035032,0.76013
500,2,0.0350339,0.761045
500,2,0.0350295,0.758726
500,2,0.0350286,0.756956
500,2,0.035031,0.762144
500,2,0.0350582,0.763426
500,2,0.0350327,0.761717
500,2,0.0350354,0.758177
500,2,0.0350309,0.725767
500,2,0.0350369,0.719664
500,2,0.0350314,0.723814
500,2,0.0350417,0.717893
500,2,0.0350295,0.700255
500,2,0.0350404,0.742979
500,2,0.0350392,0.729551
500,2,0.0350281,0.722655
500,3,0.0257659,0.645751
500,3,0.0257869,0.632444
500,3,0.0257891,0.616637
500,3,0.0257023,0.642088
500,3,0.0257574,0.640684
500,3,0.0257396,0.639464
500,3,0.0256781,0.614989
500,3,0.0258212,0.639341
500,3,0.0257763,0.636718
500,3,0.0257324,0.641538
500,3,0.025729,0.63629
500,3,0.0257928,0.616637
500,3,0.0257247,0.639097
500,3,0.0257592,0.643676
500,3,0.0257553,0.617979
500,3,0.0257323,0.614683
500,3,0.0258108,0.637938
500,3,0.0258006,0.637144
500,3,0.0258143,0.641356
500,3,0.0257669,0.636961
500,3,0.025835,0.619994
500,3,0.0256948,0.638548
500,3,0.0258575,0.635802
500,3,0.0256935,0.641538
500,3,0.0257988,0.637267
500,3,0.0256892,0.619322
500,3,0.0257536,0.635313
500,3,0.0257591,0.638976
500,3,0.0258355,0.639402
500,3,0.0258244,0.615416
500,3,0.0257566,0.637999
500,3,0.0258117,0.641112
500,3,0.0257914,0.637877
500,3,0.025709,0.639707
500,3,0.0257987,0.617064
500,3,0.025713,0.634703
500,3,0.0258183,0.643492
500,3,0.0258031,0.640563
500,3,0.0257094,0.637876
500,3,0.0257634,0.616332
500,3,0.0258818,0.638914
500,3,0.0258401,0.639281
500,3,0.025791,0.638121
500,3,0.0257601,0.640013
500,3,0.0257421,0.613157
500,3,0.025776,0.639464
500,3,0.0257214,0.637694
500,3,0.0257774,0.642759
500,3,0.0257979,0.61328
500,3,0.0256341,0.641173
500,3,0.0256761,0.638975
500,3,0.0258406,0.638426
500,3,0.0256695,0.616026
500,3,0.025804,0.639586
500,3,0.0257423,0.637083
500,3,0.0258443,0.640685
500,3,0.0258147,0.615111
500,3,0.025762,0.639585
500,3,0.0257909,0.636717
500,3,0.0257444,0.640929
500,3,0.0258126,0.636107
500,3,0.0257788,0.627012
500,3,0.0257312,0.607482
500,3,0.0257573,0.625792
500,3,0.025734,0.629942
500,3,0.0257362,0.628477
500,3,0.0257783,0.602782
500,3,0.0258173,0.624754
500,3,0.025834,0.62805
500,3,0.0256882,0.630736
